id,Response
381110,0.15561337595195904
381111,0.4193323243913684
381112,0.41353683351076026
381113,0.25305486726512616
381114,0.13582126118701832
381115,0.12544154093371787
381116,0.14493480004368303
381117,0.13638827405072876
381118,0.4249768958031971
381119,0.19572422547078006
381120,0.15075963933524028
381121,0.39415902551005755
381122,0.1017023240264973
381123,0.4133785806330483
381124,0.3838423654338548
381125,0.1473492283264921
381126,0.37766190421669127
381127,0.41563820050269146
381128,0.14312991230592562
381129,0.15743164533356496
381130,0.1457424783893241
381131,0.14420449090784865
381132,0.31302748773496375
381133,0.41166185313851517
381134,0.3872006631154785
381135,0.13300803320770926
381136,0.11923217951688599
381137,0.1586841664465018
381138,0.16788247928148387
381139,0.1450691421236457
381140,0.36525269647197023
381141,0.1155835839576993
381142,0.10608038612890099
381143,0.15420903185272156
381144,0.35509207419224814
381145,0.4185746333472342
381146,0.1047962176207351
381147,0.30602309637347624
381148,0.15792490809515555
381149,0.13354662057131855
381150,0.4137886508444524
381151,0.4234910861869993
381152,0.10850347476838045
381153,0.4140773219186601
381154,0.4266554227015401
381155,0.41819796675294885
381156,0.1040848092087181
381157,0.30037498981403965
381158,0.4136284174109882
381159,0.37855821000035805
381160,0.4200811430513435
381161,0.2188130705150372
381162,0.11984591760928191
381163,0.41536872468874
381164,0.14564375189587683
381165,0.35764234456098287
381166,0.3871971761346775
381167,0.12864325482864308
381168,0.1262849538194693
381169,0.2933704804826409
381170,0.13617426263524415
381171,0.11633802159408084
381172,0.42304034626426557
381173,0.3623569253059321
381174,0.13057582437396278
381175,0.13835723202781144
381176,0.11851611683192373
381177,0.4243092967997277
381178,0.3918956384808695
381179,0.14944333509858262
381180,0.26260331664236414
381181,0.1327838460477745
381182,0.4001487712639927
381183,0.14296471839577407
381184,0.21106196373938993
381185,0.13280003016741398
381186,0.42971121236819804
381187,0.45267730118685734
381188,0.38610894551916397
381189,0.3374538223969648
381190,0.13043322226005333
381191,0.3886769192276012
381192,0.32514344348398966
381193,0.19661333049802437
381194,0.379967098857605
381195,0.3218478040738179
381196,0.15145698641215968
381197,0.26703360959141137
381198,0.37851241789465134
381199,0.44260485953663775
381200,0.17589650170715662
381201,0.17930119730590516
381202,0.4151996060059723
381203,0.45478884694865124
381204,0.3473394435550342
381205,0.1302365018901797
381206,0.3380411443086056
381207,0.13367215315755665
381208,0.27848374907499907
381209,0.07799890321399175
381210,0.385900510061309
381211,0.0882763360682974
381212,0.4246263156930709
381213,0.4069197255235709
381214,0.3897216816626492
381215,0.33316211338943835
381216,0.3442081774891548
381217,0.1453870151403041
381218,0.41816585407384466
381219,0.37813577385795644
381220,0.17380686564347622
381221,0.41045516696727835
381222,0.11720750560949504
381223,0.13155773921644962
381224,0.31795494382018863
381225,0.4352059438610013
381226,0.4263041273869222
381227,0.4224173746114482
381228,0.3009842581446834
381229,0.39528074268150903
381230,0.12960412181438424
381231,0.14476330922929523
381232,0.42716680405130525
381233,0.13434942214393733
381234,0.41231887031665815
381235,0.1357231013207659
381236,0.3647095377694958
381237,0.1375412870562167
381238,0.12761239052243734
381239,0.1241514801262372
381240,0.11989743951447171
381241,0.4039631888819136
381242,0.14463825803123337
381243,0.1490941713798043
381244,0.3666536743005662
381245,0.11293210930922208
381246,0.40260331586960907
381247,0.4296977700781704
381248,0.13076386062908427
381249,0.35352684954950386
381250,0.14068933047063953
381251,0.16877338364185915
381252,0.15055804403029815
381253,0.14897945035112223
381254,0.11665028758462093
381255,0.3876636650546051
381256,0.4247869554945861
381257,0.14071947506398352
381258,0.2042701651369508
381259,0.3842710217957853
381260,0.2971291050388876
381261,0.39632939586138777
381262,0.425328777317901
381263,0.12202416061985259
381264,0.4188764552259386
381265,0.35842214262971445
381266,0.13590197565225082
381267,0.10299018979075374
381268,0.11481629254946787
381269,0.35474937751875
381270,0.33991885156088475
381271,0.3732943668608971
381272,0.1340866206279769
381273,0.10968468813368151
381274,0.12919169143066586
381275,0.20647535959117064
381276,0.3320681403977054
381277,0.15799936451474977
381278,0.3884620853926073
381279,0.42871387328074234
381280,0.1269010036378569
381281,0.3426743865223461
381282,0.12252411203869702
381283,0.1275944629371159
381284,0.4069971147624523
381285,0.12390997327195566
381286,0.1168007660009833
381287,0.1751810122878128
381288,0.40864982424169966
381289,0.4235106975177893
381290,0.4201570027460454
381291,0.3551913225805523
381292,0.36670540054153034
381293,0.09237650791816474
381294,0.35708893051694757
381295,0.143814391815864
381296,0.4413746775783186
381297,0.1333286528154701
381298,0.14373368299034128
381299,0.1409905709027056
381300,0.28055463092957067
381301,0.37531978841045693
381302,0.11738459208193867
381303,0.1266679623486626
381304,0.11885831470657011
381305,0.2765266726472472
381306,0.4138832170892127
381307,0.13324438353308898
381308,0.417684810124077
381309,0.13501125935495253
381310,0.4404521462176055
381311,0.12411449488668738
381312,0.13206334505318007
381313,0.42706960849946396
381314,0.2614624185785071
381315,0.1250930977021642
381316,0.42386561300463976
381317,0.3019540461519632
381318,0.4150109538798762
381319,0.15523930587485904
381320,0.3503523217199669
381321,0.41491660156671706
381322,0.37374726040004874
381323,0.24575933894731924
381324,0.125133422226269
381325,0.3864021393633189
381326,0.15348064722094135
381327,0.3202892261297672
381328,0.13576912040978478
381329,0.3750981458817011
381330,0.16425764798492318
381331,0.39588155691827404
381332,0.14948001377876216
381333,0.1393427030321522
381334,0.14115155992606815
381335,0.1373275611257733
381336,0.14606091352232925
381337,0.12972977085744103
381338,0.4011328608936622
381339,0.27984103182347675
381340,0.17453490723312762
381341,0.12854229439481943
381342,0.12174041159319782
381343,0.11338528256160514
381344,0.42666129928571206
381345,0.12071315123612798
381346,0.26927672355370985
381347,0.40249824095822523
381348,0.1351160059865118
381349,0.1217233307056034
381350,0.13431291367317427
381351,0.41426772076058194
381352,0.1407221952354309
381353,0.38976848043186346
381354,0.15199340602856432
381355,0.13037582449372173
381356,0.11314896320801368
381357,0.1285749522638506
381358,0.12617963350251687
381359,0.3986218624162273
381360,0.37291825306143417
381361,0.1345195413983567
381362,0.3046187735436715
381363,0.2743664249926881
381364,0.11576340420788137
381365,0.43632112628626274
381366,0.40822687348837494
381367,0.35702985791886954
381368,0.14077104986693947
381369,0.43670044879084263
381370,0.17132951418960587
381371,0.401410072246753
381372,0.3800492826801255
381373,0.12612647607211439
381374,0.39069463898649515
381375,0.1014425706258443
381376,0.419476760690344
381377,0.25040804946273215
381378,0.41047555342658876
381379,0.35244851822352563
381380,0.14108352213562853
381381,0.41553293686148185
381382,0.41716528680785314
381383,0.13897275313650176
381384,0.4442186753359625
381385,0.3597632937669967
381386,0.4024228992986417
381387,0.41995229091774666
381388,0.4218329463424773
381389,0.39898214304215696
381390,0.3703304014369294
381391,0.39253765509857236
381392,0.4164601020159644
381393,0.11759075136919424
381394,0.13951241280154952
381395,0.3180281092516065
381396,0.11977408925031222
381397,0.1516460363176215
381398,0.1245761130261855
381399,0.09550330807609304
381400,0.17706189320983642
381401,0.2994405614371586
381402,0.400257561186963
381403,0.1790351644364973
381404,0.31400996682832377
381405,0.40196120157253273
381406,0.44417144250950447
381407,0.4259947029723583
381408,0.36914436670982853
381409,0.2891122705166317
381410,0.14394158842417482
381411,0.360714391129579
381412,0.32810627905384326
381413,0.33760440818627374
381414,0.39259240003355667
381415,0.22975833749468225
381416,0.11255272263870073
381417,0.42187666612646596
381418,0.1405779030395121
381419,0.13081879595287632
381420,0.14369420761454862
381421,0.4048934541651878
381422,0.35924529684218476
381423,0.4133190592836694
381424,0.13789138100070364
381425,0.43052059105144813
381426,0.24234740981562575
381427,0.1438591417329223
381428,0.37629199253006906
381429,0.42202716271363994
381430,0.37434144794512336
381431,0.310191785891465
381432,0.3904232687592476
381433,0.4130699579150191
381434,0.14077620902529767
381435,0.3893399670647761
381436,0.40011977868848947
381437,0.3789129703465034
381438,0.43377358174069974
381439,0.3833022266151681
381440,0.16958966523293748
381441,0.3857518821700002
381442,0.4364763687328505
381443,0.32961312908250584
381444,0.12116081374058947
381445,0.09409944791754853
381446,0.4332346420783386
381447,0.3551459209139871
381448,0.12332792894741824
381449,0.32428737035986704
381450,0.42694846463964875
381451,0.14474264331396375
381452,0.42706549888083084
381453,0.14229411542512435
381454,0.31489103300525345
381455,0.35210230948830157
381456,0.361107700630365
381457,0.3354413823918545
381458,0.12437937708895382
381459,0.13100022657237392
381460,0.10951524256177803
381461,0.13325804594586135
381462,0.15670096149397753
381463,0.40883600957941724
381464,0.33717004753977486
381465,0.43711960484115986
381466,0.15176113522183074
381467,0.32287462004990386
381468,0.1273718964775689
381469,0.3796056860116689
381470,0.3913188408007101
381471,0.2994372045080918
381472,0.4123705812745878
381473,0.410661770860984
381474,0.13498609055978006
381475,0.4319489508071458
381476,0.3390909803014462
381477,0.2109828686788779
381478,0.1626119680993452
381479,0.4228826113797453
381480,0.1284168812172921
381481,0.4261273420535757
381482,0.4117030622600826
381483,0.1351586273793004
381484,0.30767134078901426
381485,0.3549732130923203
381486,0.12390650708324542
381487,0.2962353251038113
381488,0.16141297847388103
381489,0.419817940886747
381490,0.41254845967074666
381491,0.4122953202904721
381492,0.4469741812456811
381493,0.14979248278686058
381494,0.12902745236912344
381495,0.12579337138601168
381496,0.40052108351590077
381497,0.1533800650541008
381498,0.14027652272140093
381499,0.3513485161231715
381500,0.2851654968663135
381501,0.42623642711081217
381502,0.11983019327984352
381503,0.1442251208021911
381504,0.13315383596509944
381505,0.12478392738406859
381506,0.12464839638247996
381507,0.4097393306221614
381508,0.16191037883040657
381509,0.40950085857877266
381510,0.41467128805625053
381511,0.4133255433413499
381512,0.16221573802838954
381513,0.4071385031845239
381514,0.4442852394449388
381515,0.42405672923946086
381516,0.12287141566053514
381517,0.40270128535601624
381518,0.3866636061537233
381519,0.42570997179771286
381520,0.4246736950008788
381521,0.4220461640921743
381522,0.10740358945568391
381523,0.14697826103776243
381524,0.4007920103544288
381525,0.1333622087867101
381526,0.12718977898497372
381527,0.14003897926594527
381528,0.1939538696283491
381529,0.11512340509969085
381530,0.41062281632961295
381531,0.38700216604796245
381532,0.36259590105025785
381533,0.12356273269032898
381534,0.13368077618638513
381535,0.4203420125003398
381536,0.40864572687768597
381537,0.4438817014838726
381538,0.40073259920196325
381539,0.41448918822438624
381540,0.13540182263463135
381541,0.12863947644226228
381542,0.3666322679760273
381543,0.42981835817161373
381544,0.17805211081583236
381545,0.12672023343720867
381546,0.45054852066577034
381547,0.4175489884330025
381548,0.4070398020922772
381549,0.41029564477656527
381550,0.14442443574138947
381551,0.43398295727607883
381552,0.3379131279692331
381553,0.14110737360463452
381554,0.37537223900342875
381555,0.13364087943063152
381556,0.38155450766017085
381557,0.285093963026153
381558,0.19783593894569199
381559,0.32137786042389027
381560,0.44465395223102144
381561,0.11444525307983663
381562,0.11789800783797537
381563,0.3513239192555693
381564,0.21456608680786743
381565,0.36412621407915907
381566,0.11568080104436776
381567,0.1375145052693648
381568,0.37376080573686743
381569,0.14239723366761373
381570,0.3879012329990817
381571,0.10951473876339066
381572,0.2970959380128436
381573,0.37098024008708086
381574,0.31042806590384536
381575,0.17321056891872877
381576,0.4075592325666456
381577,0.12856718657198904
381578,0.36883259414924263
381579,0.33361529595307876
381580,0.17031451943404435
381581,0.14279620661557604
381582,0.1343977025379664
381583,0.12480706641114965
381584,0.35585516553973034
381585,0.12152389247979294
381586,0.3680817706544753
381587,0.3671164611405116
381588,0.4161646695851374
381589,0.15217026687244556
381590,0.25864299638398236
381591,0.40313465901436973
381592,0.35248447728096616
381593,0.4158402003060129
381594,0.1751030914020016
381595,0.18336745437153562
381596,0.44292926257226134
381597,0.3970821382054587
381598,0.4035464907884759
381599,0.1418466311468809
381600,0.1594668657303538
381601,0.16820326736446395
381602,0.1118636469581189
381603,0.38830523779456416
381604,0.4211736231509243
381605,0.11948772159616713
381606,0.41140405311690886
381607,0.4103061860741371
381608,0.36831520598509704
381609,0.38136350314321754
381610,0.12431842587715439
381611,0.3705941785629112
381612,0.3734616055510091
381613,0.12907521748940604
381614,0.41322704494162005
381615,0.29148838011175904
381616,0.13751817211582767
381617,0.29068350708502255
381618,0.1503639274877292
381619,0.3561950031888061
381620,0.38988560536204847
381621,0.1687822682688603
381622,0.10784901384439405
381623,0.42514772916834387
381624,0.14155836441375383
381625,0.12391070446336347
381626,0.15543327548453495
381627,0.12947350226362883
381628,0.39438673391254475
381629,0.40883261786191555
381630,0.35095761361314015
381631,0.10310824639245275
381632,0.4004313028116876
381633,0.41535671062044893
381634,0.14716890731263485
381635,0.4245242699500823
381636,0.40423865389076685
381637,0.127221283957974
381638,0.1463483180986708
381639,0.3621519621617373
381640,0.3892327301379656
381641,0.4257401824071619
381642,0.13777673425141007
381643,0.14711842605002592
381644,0.1378156701762064
381645,0.3402482397741241
381646,0.4157039837865527
381647,0.4062696320870737
381648,0.4157421090918185
381649,0.28183656039966004
381650,0.29888211014851274
381651,0.16611767100228708
381652,0.13825630854414342
381653,0.339291846606508
381654,0.42816740534613257
381655,0.0918009983120179
381656,0.4122186335876076
381657,0.40716422676254077
381658,0.1351995428480414
381659,0.12349254594642337
381660,0.1288152681658233
381661,0.1767600559902421
381662,0.14767212291377088
381663,0.20956525008144503
381664,0.3785652960441312
381665,0.4223499345515453
381666,0.2841410700263397
381667,0.34700135328583676
381668,0.4375277803002743
381669,0.09975065742411506
381670,0.4199550905914453
381671,0.3432507889711018
381672,0.4220505730354255
381673,0.44931005174517624
381674,0.27676042638129184
381675,0.28410430688886024
381676,0.4269440912415593
381677,0.3583158786377381
381678,0.141825637562753
381679,0.14072297977387838
381680,0.1300694102375644
381681,0.42661674773047525
381682,0.3985596784455791
381683,0.43389998591039136
381684,0.14320267715962193
381685,0.40938110868346145
381686,0.11289074124507958
381687,0.3839190607991149
381688,0.1635304547321354
381689,0.435203032608265
381690,0.4120098728310932
381691,0.28612547634551455
381692,0.14444193542769662
381693,0.42849531811705655
381694,0.14733786599734827
381695,0.11773985579325681
381696,0.1527887158373974
381697,0.40979967006645557
381698,0.28492056640910024
381699,0.36076001689489495
381700,0.10601347059173553
381701,0.43149058385100886
381702,0.412248991957768
381703,0.15207670458718492
381704,0.14915747165540444
381705,0.390183691437174
381706,0.3504094105113492
381707,0.1142965112475425
381708,0.13803322856612038
381709,0.1337112460648227
381710,0.4172261924066455
381711,0.11541431137010347
381712,0.29862731900623196
381713,0.29395398652463356
381714,0.15058369689018014
381715,0.3867771992373136
381716,0.3880951500428341
381717,0.13177274259044536
381718,0.4132527631115307
381719,0.14239739067723248
381720,0.16710388624107392
381721,0.13092910418027942
381722,0.4154873479757967
381723,0.3744727931469144
381724,0.407398731068922
381725,0.21484228109509806
381726,0.401070039777505
381727,0.3705849058222293
381728,0.41885296421881674
381729,0.13739394356473036
381730,0.41799739195073604
381731,0.14157690768546566
381732,0.16010373822416635
381733,0.4255381841724814
381734,0.3541261819174441
381735,0.13236755054317234
381736,0.12989606462844633
381737,0.3711558398130489
381738,0.3733576501774771
381739,0.13756173660490478
381740,0.4360489254034653
381741,0.4324383953607123
381742,0.15144404209767454
381743,0.22975817268142373
381744,0.1209966396786836
381745,0.12749753086739343
381746,0.12349655890706183
381747,0.11368506163970393
381748,0.12726563306693645
381749,0.33873293467552734
381750,0.3297891404212777
381751,0.2625823518687488
381752,0.3628397790714772
381753,0.13795970774861435
381754,0.39346550576741884
381755,0.424315584818088
381756,0.13443090853799444
381757,0.13588088889177952
381758,0.1150333278931103
381759,0.39721403545831485
381760,0.14567464113023534
381761,0.3608526415609289
381762,0.1478737301966933
381763,0.15075270402950205
381764,0.3158968913902421
381765,0.436155569559957
381766,0.28834712585325345
381767,0.44213364640907304
381768,0.41060354727130577
381769,0.12365073915306671
381770,0.41043202688371905
381771,0.4023077453960603
381772,0.4440675934443547
381773,0.12285065604101109
381774,0.15078981123609533
381775,0.12987921678405417
381776,0.15802751801254677
381777,0.39893336453663114
381778,0.4019052384475047
381779,0.11478864057805242
381780,0.10171039913402317
381781,0.34468484926659143
381782,0.14136199934182084
381783,0.1284398074124931
381784,0.11786209468402106
381785,0.11373168626685079
381786,0.41384575478174873
381787,0.40838725258941067
381788,0.39578211098026767
381789,0.36677006945682405
381790,0.41133496488194216
381791,0.42292517241123573
381792,0.33921749284572217
381793,0.1176769777723764
381794,0.40394620249798663
381795,0.37763642629459765
381796,0.35390614321236435
381797,0.41873318110269653
381798,0.3840000051488777
381799,0.12473218147951293
381800,0.17866105347216507
381801,0.42389263477203515
381802,0.10943491984288164
381803,0.12384642822354111
381804,0.4150135570524144
381805,0.12339761670910199
381806,0.12616109190219224
381807,0.1727617345630283
381808,0.0830820189750228
381809,0.4281548825009258
381810,0.1567284629693783
381811,0.42037488333662754
381812,0.361519558971108
381813,0.3513422894717784
381814,0.4400345443994299
381815,0.13574465724406948
381816,0.39888269902155915
381817,0.14520988091649328
381818,0.12392077353300446
381819,0.13002545242389724
381820,0.12013313648569346
381821,0.23300047026587353
381822,0.14740406853276516
381823,0.2785565644431846
381824,0.1407927378167114
381825,0.27250429727771797
381826,0.1390266671881248
381827,0.17513140835982144
381828,0.33959366887609777
381829,0.39646877460371155
381830,0.3911418117887628
381831,0.13200715505276517
381832,0.10882349015755177
381833,0.14098959204571415
381834,0.42220139641441784
381835,0.15122047932800084
381836,0.3879347400206289
381837,0.410535532211009
381838,0.11180415148452168
381839,0.17631053805089936
381840,0.12255469695354015
381841,0.10486935253924956
381842,0.1125211577065448
381843,0.11741640603398529
381844,0.39913390354081757
381845,0.4127520432968447
381846,0.14410833022506506
381847,0.11974559858609948
381848,0.16996046176318721
381849,0.23916044640953568
381850,0.16270892380850696
381851,0.15682277449067333
381852,0.3851993720571899
381853,0.24393986017713948
381854,0.1341363376406073
381855,0.43576417273062873
381856,0.14073355193459441
381857,0.13774133578147377
381858,0.1634144713930005
381859,0.3573479490930216
381860,0.13258255853332548
381861,0.3716058786692359
381862,0.4210218629379436
381863,0.3509887744503116
381864,0.10251862502466938
381865,0.14506070953539785
381866,0.4150673923350482
381867,0.12800777630122914
381868,0.14343261226013368
381869,0.1241579978632283
381870,0.279741800997867
381871,0.12359271480829381
381872,0.14881347015787524
381873,0.15466964123690946
381874,0.38587571359113004
381875,0.372985682844598
381876,0.11496312441781723
381877,0.35098243143973085
381878,0.3663892785264771
381879,0.15485270034540552
381880,0.14181885816110384
381881,0.14498838582681753
381882,0.13026257126342902
381883,0.3571131009488413
381884,0.31904199845465275
381885,0.40950958803458415
381886,0.4194104578961043
381887,0.1331213838203184
381888,0.156869449065544
381889,0.13359778307218653
381890,0.16196775184095408
381891,0.2583520502333987
381892,0.13563140939539026
381893,0.1271943001326685
381894,0.12219469737690036
381895,0.19444236717567848
381896,0.3815799885938752
381897,0.19137467581182677
381898,0.3972674298805398
381899,0.3228853566826909
381900,0.41462006172960975
381901,0.29647651689490073
381902,0.37302332651189113
381903,0.12707081841156337
381904,0.3694700029771981
381905,0.4013009234777611
381906,0.3195070720099629
381907,0.3617131634649881
381908,0.4334393556628906
381909,0.36144888037164724
381910,0.3964241877682757
381911,0.12412431528731653
381912,0.421072074331173
381913,0.13793032615192188
381914,0.3477217613585339
381915,0.4277160158383072
381916,0.24641199956047596
381917,0.14812779663061926
381918,0.1195627550516218
381919,0.406969784843857
381920,0.3296495581988555
381921,0.3879377349490114
381922,0.1472096613119474
381923,0.3151151418574444
381924,0.38762939334840146
381925,0.12497440512068123
381926,0.28762325058545474
381927,0.3705488072085746
381928,0.3414925121015411
381929,0.11226544074692209
381930,0.14869097918829438
381931,0.13808180661145134
381932,0.39381261111950494
381933,0.1545089324916183
381934,0.25801714992006397
381935,0.4337662938878292
381936,0.4222225868677981
381937,0.1356020131024754
381938,0.3412802080377925
381939,0.12287207823128694
381940,0.3331837654032265
381941,0.13114360886563123
381942,0.14072359563439904
381943,0.4015848416795412
381944,0.23531426154340843
381945,0.11641165826619455
381946,0.1518563955617036
381947,0.11598468002321578
381948,0.10827767853838999
381949,0.1748974903575494
381950,0.4230633246748951
381951,0.3581082195355805
381952,0.14495779241637533
381953,0.3849475017127861
381954,0.20365697534995472
381955,0.42754421013994853
381956,0.12668846817648222
381957,0.3947572817579867
381958,0.3953102041548314
381959,0.4202102003171566
381960,0.3441371502986232
381961,0.1602107785354052
381962,0.3576628551324881
381963,0.14358087369081948
381964,0.13438943690945543
381965,0.14336539868987877
381966,0.11777560074724942
381967,0.39081293571729936
381968,0.4018697152474555
381969,0.12872192009952593
381970,0.13443639079994774
381971,0.12683474545062393
381972,0.40442331588826336
381973,0.15760676563880488
381974,0.1578696887378177
381975,0.14001523637180063
381976,0.1323798851647224
381977,0.4253708875737049
381978,0.13095548885351121
381979,0.1445424896356116
381980,0.4244165568627018
381981,0.39210976854440815
381982,0.13258511846051915
381983,0.15579421123848197
