id,Response
381110,0.002122875304487385
381111,0.8200205644095003
381112,0.7432231108679034
381113,0.018233062751899592
381114,0.0008136493822354009
381115,0.0001827970215993889
381116,0.0016473732555058605
381117,0.0007440577029514008
381118,0.7895373245695596
381119,0.022876042072397042
381120,0.00037248597414215695
381121,0.599858711895442
381122,0.00032751787379162276
381123,0.7617909968984831
381124,0.581873724758183
381125,0.0016302999030843822
381126,0.4552378168725058
381127,0.7536088379947591
381128,0.034299690898685266
381129,0.01386525363327687
381130,0.0003543108373408412
381131,0.00027910874642687454
381132,0.30818755079468774
381133,0.7265808100024147
381134,0.5287885353500749
381135,0.05655891410221588
381136,0.000404887383240731
381137,0.002582681572570956
381138,0.0032347610281658738
381139,0.0018137384349122556
381140,0.43401975984585944
381141,0.037533827919715525
381142,0.00020953747284670486
381143,0.00043386132966076837
381144,0.35211313509811937
381145,0.7543056275874913
381146,0.0003552942172552817
381147,0.18260250006939244
381148,0.0007617117731395309
381149,0.0010372105450503345
381150,0.7437208495526203
381151,0.7577899441566873
381152,0.0025421895429269576
381153,0.7571398964606814
381154,0.7784544808156583
381155,0.7542309993513447
381156,0.000284818040916574
381157,0.09682965301593237
381158,0.7288039344382895
381159,0.5051106757582419
381160,0.7585432901410073
381161,0.08075000542639801
381162,0.00020374218786862493
381163,0.7474030895869719
381164,0.0003201221511832681
381165,0.30494544769945814
381166,0.6262534450039553
381167,0.0009601619565524208
381168,0.00020385958814465743
381169,0.16037401518990702
381170,0.00020154108886690238
381171,0.0007675156074774225
381172,0.7080867947019475
381173,0.4670890618908249
381174,0.000505737344939637
381175,0.0015473379048563448
381176,0.0002995874802692554
381177,0.7757183231112418
381178,0.6720549356136526
381179,0.02775785658930508
381180,0.07163979841962405
381181,0.00036620412453625356
381182,0.617260832822384
381183,0.00038180165363008113
381184,0.009128935442971131
381185,0.0006765022256386081
381186,0.8194922768954107
381187,0.8555159973375226
381188,0.6042235812989313
381189,0.42762261544168456
381190,0.001015585318236352
381191,0.5650719286714916
381192,0.31760890436464906
381193,0.035759817667671924
381194,0.6547033797029856
381195,0.2416634591642394
381196,0.009282717524003458
381197,0.0790022501732113
381198,0.5273581930558687
381199,0.8574957746273955
381200,0.001234222545013932
381201,0.005725282108088752
381202,0.7293700267023537
381203,0.8721022291669434
381204,0.3398031828751672
381205,0.0005844307015525123
381206,0.36888555298233067
381207,0.0004840647282977341
381208,0.10415484931578164
381209,0.00015467494695315805
381210,0.5926899610167927
381211,0.00018909521374566767
381212,0.7859803018886506
381213,0.7406168713591804
381214,0.5597575846035797
381215,0.3289425962095248
381216,0.17128210343275183
381217,0.001183594419209454
381218,0.7935519070763482
381219,0.5873831907170455
381220,0.006057353230934691
381221,0.707821570049056
381222,0.0003127972971357873
381223,0.0008925142356924411
381224,0.12698711202192053
381225,0.8655560625716774
381226,0.7093963663156132
381227,0.7750206067843358
381228,0.20435323311995024
381229,0.6815101699130829
381230,0.0013570495765727621
381231,0.039666354313444514
381232,0.8258646827003776
381233,0.0008057888684562661
381234,0.7412839609168635
381235,0.0003557893670392523
381236,0.4653464584181613
381237,0.0012736720013641054
381238,0.0006931082457911919
381239,0.00040562001998296833
381240,0.0005815331993628004
381241,0.6779392527800068
381242,0.0003192536801454769
381243,0.0016968281536338798
381244,0.47208004826244093
381245,0.0005209071024604775
381246,0.6418608899031819
381247,0.8333319828207275
381248,0.00037060736770775694
381249,0.3982599572466456
381250,0.0025594385062214916
381251,0.005686047891719661
381252,0.001476967148962261
381253,0.001201076327635691
381254,0.00023707328867077766
381255,0.6897906424570212
381256,0.7993632036778606
381257,0.0014539727807058342
381258,0.012523509461927429
381259,0.6342811231633885
381260,0.19952718366006825
381261,0.7252857970531523
381262,0.8041789720600419
381263,0.0005212965391148074
381264,0.808768939321105
381265,0.43145361634667606
381266,0.0012548927742272213
381267,0.00016082312745572101
381268,0.00015742536396601357
381269,0.3542337293143229
381270,0.3075335536233186
381271,0.5109932375210521
